ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Missing	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_TMT1	Total_TMT2	Unique_TMT1	Unique_TMT2	Corrected_TMT1	Corrected_TMT2	PSMs_Used_TMT1	TotInt_126C_TMT1	TotInt_127N_TMT1	TotInt_127C_TMT1	TotInt_128N_TMT1	TotInt_128C_TMT1	TotInt_129N_TMT1	TotInt_129C_TMT1	TotInt_130N_TMT1	TotInt_130C_TMT1	TotInt_131N_TMT1	TotInt_131C_TMT1	PSMs_Used_TMT2	TotInt_126C_TMT2	TotInt_127N_TMT2	TotInt_127C_TMT2	TotInt_128N_TMT2	TotInt_128C_TMT2	TotInt_129N_TMT2	TotInt_129C_TMT2	TotInt_130N_TMT2	TotInt_130C_TMT2	TotInt_131N_TMT2	TotInt_131C_TMT2	Average_all	Average_TMT1	Average_TMT2	SLNorm_N1_1	SLNorm_N2_1	SLNorm_unused_1	SLNorm_N4_1	SLNorm_N5_1	SLNorm_SLE1_1	SLNorm_SLE2_1	SLNorm_SLE3_1	SLNorm_SLE4_1	SLNorm_SLE5_1	SLNorm_pool_1	AvePool_1	SLNorm_N1_2	SLNorm_N2_2	SLNorm_N3_2	SLNorm_N4_2	SLNorm_N5_2	SLNorm_SLE1_2	SLNorm_SLE2_2	SLNorm_SLE3_2	SLNorm_SLE4_2	SLNorm_SLE5_2	SLNorm_pool_2	AvePool_2	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRSNorm_N1_1	IRSNorm_N2_1	IRSNorm_unused_1	IRSNorm_N4_1	IRSNorm_N5_1	IRSNorm_SLE1_1	IRSNorm_SLE2_1	IRSNorm_SLE3_1	IRSNorm_SLE4_1	IRSNorm_SLE5_1	IRSNorm_pool_1	IRSNorm_N1_2	IRSNorm_N2_2	IRSNorm_N3_2	IRSNorm_N4_2	IRSNorm_N5_2	IRSNorm_SLE1_2	IRSNorm_SLE2_2	IRSNorm_SLE3_2	IRSNorm_SLE4_2	IRSNorm_SLE5_2	IRSNorm_pool_2
120	1	sp|P01137|TGFB1_HUMAN	 	 	 	 	 	7.4	390	44341	Transforming growth factor beta-1 proprotein OS=Homo sapiens OX=9606 GN=TGFB1 PE=1 SV=2	4	4	1	3	1	3	1	3	1	3	31111.81482	18485.89542	5680.210114	16875.73492	9894.65976	29568.20313	33319.15064	32861.47095	29185.11829	42268.94116	27063.44323	1	455.820312	1364.040161	1748.080811	1515.84668	2076.085693	2070.75293	2764.93042	1600.710938	1307.167358	2543.019775	1744.645508	13432.079228181818	25119.512948545453	1744.6455078181823	15548.630041436858	16347.531757940376	4035.768028965929	12346.463681430781	17501.198083499337	21358.634357541323	19597.702234223954	22695.36415763602	18261.320210896745	28703.859296588187	19228.475135478348	19228.475135478348	927.8571317423268	2574.8347607820388	3115.924694943109	2389.696967536822	3272.767166006722	3541.633948693764	4512.477462521192	2721.681970048234	3845.540629566518	2679.263580389818	2944.385134999744	2944.385134999744	7524.362853930866	0.3913135493540883	2.555495463038846	6084.3896091082615	6397.0106753783275	1579.2507117844107	4831.338525152023	6848.455940003093	8357.923019805672	7668.846420458722	8881.00350240811	7145.902027617553	11232.209061508267	7524.362853930866	2371.134690515753	6579.978549253213	7962.731421097816	6106.859758578036	8363.54164431268	9050.629487631268	11531.615682537951	6955.24592629289	9827.261631788784	6846.845923971394	7524.362853930866
316	1	sp|P19338|NUCL_HUMAN	 	 	 	 	 	2	710	76613	Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3	3	3	1	1	2	1	2	1	2	1	7814.472656	8584.029297	4686.806641	10283.08301	6438.709961	11024.5127	16635.22266	12976.7041	10325.06934	8292.758789	10263.84028	2	12034.43457	11744.27637	16805.37256	12294.26123	11725.86035	20459.36426	18598.90137	16564.3125	12433.09424	36242.99805	16890.28755	13323.562385636364	9756.837221272728	16890.28755	3905.4084437067395	7591.068128189058	3329.958579009881	7523.210782698342	11388.480368491346	7963.572716749346	9784.527337239919	8962.198483552313	6460.463704272768	5631.420492861975	7292.420108603495	7292.420108603495	24497.01263479654	22169.120750475544	29955.294422268726	19381.61633829387	18484.79129549114	34991.8997974847	30354.153816203274	28164.22978518723	36576.77707336802	38184.738346953745	28505.224333567738	28505.224333567738	14417.769284128632	1.9770897821861293	0.5057939244894935	7721.343129316027	15008.223232121374	6583.627081663478	14874.063167705404	22516.048171171566	15744.698247981367	19344.8890219779	17719.0710477553	12772.91677790204	11133.823915630986	14417.769284128632	12390.440158822448	11213.006586864489	15151.205925077533	9803.10379069534	9349.495132715692	17698.6903239129	15352.946583255189	14245.296313273733	18500.31162111614	19313.608664110187	14417.769284128632
477	1	sp|Q12884|SEPR_HUMAN	 	 	"sp|P10643|CO7_HUMAN, sp|Q12884|SEPR_HUMAN"	 	 	5.9	760	87711	Prolyl endopeptidase FAP OS=Homo sapiens OX=9606 GN=FAP PE=1 SV=5	19	9	0.474	9	10	5	4	5.114	4.13	5	13064.47687	11661.43127	695.956756	10461.12402	1919.45575	12584.64575	17946.9292	12562.78363	12642.31934	13745.11389	11843.14219	4	15732.87109	13297.02527	13359.80774	19905.54968	12305.71033	13058.44617	9235.66687	14437.36389	5207.299575	18233.08441	13477.2825	12153.52209959091	10829.761696909092	13477.282502272727	6529.182521553045	10312.490344563681	494.47467066138915	7653.467442582535	3395.0409724105343	9090.537085113578	10556.048630425086	8676.329484771239	7910.382249684306	9333.988604557228	8414.50820544203	8414.50820544203	32025.46323481779	25100.172164354022	23813.632982415984	31380.63521533032	19398.873976255345	22334.019478056252	15072.97916098324	24547.788149391927	15319.294781523271	19209.932812215888	22745.199567035586	22745.199567035586	13834.365485675065	1.6441086214317047	0.6082323193033262	10734.685274586558	16954.85428392836	812.9700691139927	12583.131806196807	5581.816132854037	14945.83039507987	17355.290561534224	14264.828108294494	13005.52765552629	15346.091137097825	13834.365485675065	19478.92178007663	15266.735930437837	14484.221219933059	19086.716538231994	11799.022110450727	13584.272466503819	9167.87307389554	14930.758119871358	9317.690195057241	11684.101988035138	13834.365485675065
483	1	sp|Q13228|SBP1_HUMAN	 	 	 	 	 	4.7	472	52390	Methanethiol oxidase OS=Homo sapiens OX=9606 GN=SELENBP1 PE=1 SV=2	4	4	1	3	1	3	1	3	1	3	18648.73169	12779.19574	1368.616638	20070.98956	5618.820769	15176.2663	24394.16931	18645.38647	17331.46082	17476.27051	16682.36569	1	7641.133789	5559.227051	5122.88916	6126.457031	5796.665527	12236.31445	7376.199707	7277.458984	10898.66211	11540.60645	7957.561426	11623.884053727274	15290.206681545455	7957.561425909091	9320.003717797572	11300.956943344341	972.3969995295909	14684.145302568928	9938.29981617772	10962.597943109316	14348.194873091892	12877.203106348152	10844.408873445449	11867.730678403239	11852.758392381473	11852.758392381473	15554.112649374252	10493.892675051982	9131.463913255186	9658.21674572348	9137.935236996333	20927.917587450695	12038.254089914104	12373.832423026986	32062.64882260176	12158.901342832389	13429.734273308755	13429.734273308755	12616.631706418852	1.064446881371375	0.9394550517275742	9920.648891779247	12029.26837485507	1035.0649536041553	15630.492672923621	10578.792245464083	11669.103192270963	15272.891285971416	13707.098687338073	11543.297205655073	12632.56890958172	12616.631706418852	14612.389703594403	9858.54048586457	8578.599902975628	9073.460512449774	8584.679420755612	19660.837899668903	11309.398618749936	11624.659379043153	30121.41740816038	11422.741289981073	12616.631706418852
341	1	sp|P23528|COF1_HUMAN	 	 	 	 	 	11.4	166	18502	Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3	3	3	1	2	1	2	1	2	1	2	41054.98438	9493.313233	4650.274414	18827.37451	6133.583862	21284.15625	33817.53125	14061.02002	11683.56689	12939.18603	18810.52405	1	2717.710693	2800.330566	4469.887207	3994.404541	4421.01416	4850.138672	5229.526855	4256.645996	1870.944336	21987.14258	5659.774561	11591.501593454546	17523.22862627273	5659.774560636363	20517.889013379936	8395.170265684817	3304.0025684408106	13774.303561080746	10848.788006290868	15374.641095159704	19890.84040270912	9711.06772022664	7310.484544337991	8786.70165433355	13364.80694296128	13364.80694296128	5532.108118324554	5286.052925106831	7967.498896080256	6297.085678046945	6969.34140632257	8295.251223731306	8534.797802556213	7237.557003681328	5504.109642665474	23165.116893922783	9551.829301966198	9551.829301966198	11298.59967309661	0.8453993926973363	1.182872862978283	17345.810911342745	7097.27184420068	2793.201764830301	11644.78786536642	9171.558792020445	12997.712244787524	16815.70439668993	8209.730753122307	6180.279194106601	7428.272242386264	11298.59967309661	6543.780568227968	6252.7285573758445	9424.538229982762	7448.651764410932	8243.84482236987	9812.227564139155	10095.580711650426	8561.109773913056	6510.661931166083	27401.388141541032	11298.59967309661
306	1	sp|P17301|ITA2_HUMAN	 	 	 	 	 	1.9	1181	129294	Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1	3	3	1	2	1	2	1	2	1	2	28000.91211	20880.60132	3919.338425	21206.30493	8029.364959	20747.30273	31403.54907	20605.18652	26102.80762	22477.65967	22161.52099	1	1571.70752	1887.894775	2541.848389	2648.259521	2121.070801	2949.615967	1690.268066	2531.980713	880.699829	3358.933838	2218.227942	11360.684350227273	20503.140758545454	2218.2279419090914	13993.90635808558	18465.229054270596	2784.6752836355863	15514.753868603166	14201.954391625039	14986.844177409059	18470.98116099218	14230.714514239138	16332.698179112145	15264.058260698454	15745.677728406197	15745.677728406197	3199.330949176845	3563.6905938349323	4530.802075194485	4174.919422975031	3343.682246688638	5044.764101498282	2758.5853511077808	4305.115990331274	2590.9207066290473	3538.890727301714	3743.6357979410645	3743.6357979410645	7677.635235338078	0.48760271661645527	2.0508499356589778	6823.4667562788145	9003.695849807442	1357.81523319541	7565.036133966562	6924.911542619366	7307.625934412162	9006.500592671155	6938.935056536224	7963.868001811715	7442.796274508411	7677.635235338078	6561.347671271109	7308.594625074875	9291.995144396173	8562.133229989759	6857.390520485459	10346.054132972473	5657.444589829191	8829.14685177533	5313.589564487695	7257.733820390873	7677.635235338078
350	1	sp|P26572|MGAT1_HUMAN	 	 	 	 	 	3.6	445	50878	"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase OS=Homo sapiens OX=9606 GN=MGAT1 PE=1 SV=2"	3	3	1	1	2	1	2	1	2	1	23257.65039	10967.00977	2671.630371	11177.62305	6769.811523	9138.907227	21099.16211	12769.61523	13370.12012	13932.77734	13609.18631	2	5704.31836	6794.011962	6261.713135	11371.99438	8631.601807	11216.84961	9694.246582	8622.642578	10626.28906	18897.25879	9782.092626	11198.477833227273	12614.86304009091	9782.092626363634	11623.384995038024	9698.396341177471	1898.1833805622111	8177.665606017268	11974.116879788431	6601.502872216803	12410.133166089627	8819.175144006906	8365.771978149936	9461.42650851423	9669.275943640794	9669.275943640794	11611.576607526638	12824.738350886855	11161.398527585652	17927.68414067561	13606.96385474002	19184.314459073783	15821.39966379266	14661.04234162035	31261.357676702482	19909.6907318577	16508.940059807846	16508.940059807846	12634.456734474492	1.3066600651503604	0.7653099889334476	15187.812994884107	12672.507195016971	2480.2804197127502	10685.429073536385	15646.100342262382	8625.920173101098	16215.82541132732	11523.663968240502	10931.220158002456	12362.86817803055	12634.456734474492	8886.45556500609	9814.90036539158	8541.929783628373	13720.235751302795	10413.545357088908	14681.947486369536	12108.275201608812	11220.242152218278	23924.629297601725	15237.08519366638	12634.456734474492
446	1	sp|P78509|RELN_HUMAN	 	 	 	 	 	0.7	3460	388383	Reelin OS=Homo sapiens OX=9606 GN=RELN PE=1 SV=3	3	3	1	2	1	2	1	2	1	2	18683.69385	15743.25195	2222.182556	15676.36865	7204.380982	16989.0625	22673.00586	18936.26563	17849.79834	17393.09814	16794.3251	1	2943.02417	2956.282715	6320.921387	6801.822754	6114.01709	6111.626953	3194.865234	6204.435547	1493.810547	10156.15234	5229.695874	10349.640371318183	15469.58486890909	5229.695873727273	9337.476619794277	13922.144715123664	1578.852389971747	11468.99480890549	12742.762428748481	12272.07390383336	13335.838671279373	13078.095162340165	11168.73606430989	11811.250247611115	11932.305134201131	11932.305134201131	5990.750945351778	5580.436496606277	11266.936242655975	10722.915070115636	9638.212166300964	10452.789990014224	5214.148341648863	10549.375256781217	4394.624082529672	10700.274275866701	8825.998589035484	8825.998589035484	10262.285723872634	0.860042180320902	1.1627336692101273	8030.623750783316	11973.631695538079	1357.8796518761683	9863.819301540185	10959.313182532116	10554.501197312085	11469.383767254913	11247.713477863275	9605.584116177766	10158.173415271256	10262.285723872634	6965.647828012911	6488.561403493124	13100.446118179947	12467.894384104124	11206.67379674881	12153.81085857213	6062.665833091282	12266.113800191753	5109.777384278915	12441.569170333227	10262.285723872636
414	1	sp|P52209|6PGD_HUMAN	 	 	 	 	 	4.3	483	53139	"6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3"	4	4	1	3	1	3	1	3	1	3	25127.15112	13741.9118	2364.047516	17366.82715	5572.429412	25333.03442	25332.28174	14325.6178	35878.61145	16215.19775	19877.00696	1	285.704803	1450.852173	829.030945	782.244507	1466.505615	2648.952393	1686.251465	1698.418579	1248.995117	3225.220459	1532.217606	9908.568671818182	18284.919738	1532.2176056363635	12557.6980648844	12152.310421613085	1679.6469131509878	12705.75187899201	9856.245016122692	18299.3541056544	14899.97508693963	9893.80886962738	22449.482846032908	11011.36536447731	14122.539059420711	14122.539059420711	581.5739932111375	2738.705732137572	1477.7337398491254	1233.1902367924413	2311.8175910171813	4530.535530147667	2752.0300970018056	2887.8138546581495	3674.404382238014	3398.0135740497067	2585.8770288888363	2585.8770288888363	6043.107589919393	0.4279051779919293	2.3369663454244556	5373.504025623265	5200.036553973524	718.729611335468	5436.857019301367	4217.538277956046	7830.388375717389	6375.776491652215	4233.612045376033	9606.249953058476	4711.820256220828	6043.107589919393	1359.1188495085391	6400.263126026549	3453.414017525624	2881.9240808899503	5402.639906967391	10587.709060704841	6431.40171828842	6748.723790186566	8586.959380770377	7941.043363849636	6043.107589919393
616	1	sp|Q9Y4L1|HYOU1_HUMAN	 	 	 	 	 	6	999	111334	Hypoxia up-regulated protein 1 OS=Homo sapiens OX=9606 GN=HYOU1 PE=1 SV=1	7	7	1	3	4	3	4	3	4	3	16865.66748	3590.456054	1200.44281	10542.20605	2317.963989	8748.228759	12501.12061	12310.97315	7918.559326	8624.923339	9268.899862	4	6892.295166	7428.935363	8977.868408	7031.286255	6466.854737	8566.417908	7531.567871	8972.009888	4005.869415	15684.29297	8155.739798	8345.571782181818	8535.403766272728	8155.739798090909	8428.888689573805	3175.128552591059	852.9101240919379	7712.787901416318	4099.903170587371	6319.295714998305	7352.925707979575	8502.419724279853	4954.694581814172	5856.985748221085	6585.518664976825	6585.518664976825	14029.794319140092	14023.253533995716	16002.899696858907	11084.658932298375	10194.429797358387	14651.248848732044	12291.821171881866	15255.070086404368	11784.821199704682	16524.588346421744	13764.193881246054	13764.193881246054	9520.732939921469	1.4457073807344487	0.6917029084350249	12185.706589905965	4590.306783261581	1233.058461502849	11150.43439511693	5927.26027401473	9135.852456216624	10630.178966018144	12292.010949493539	7163.0385262137315	8467.4875250597	9520.732939921469	9704.449535294392	9699.925255186577	11069.252263711285	7667.2908224810635	7051.516740669478	10134.311440873265	8502.288454553902	10551.976347146048	8151.595099222468	11430.10581991144	9520.732939921469
360	1	sp|P28827|PTPRM_HUMAN	 	 	 	 	 	2.5	1452	163681	Receptor-type tyrosine-protein phosphatase mu OS=Homo sapiens OX=9606 GN=PTPRM PE=1 SV=2	4	4	1	3	1	3	1	3	1	3	16001.30786	13384.45618	1445.746978	14050.55542	7038.455566	15216.26428	26503.30859	13680.49902	14786.70776	17016.61621	15297.57454	1	778.053711	2136.846191	2344.085938	2400.429932	1934.856934	2784.299805	1896.697632	2653.203857	1385.204712	2568.136475	2088.181519	8063.249505000001	14038.317491272728	2088.1815187272728	7996.911062042499	11836.203629529746	1027.1978174549806	10279.532892601304	12449.2815367382	10991.490541895391	15588.751213394375	9448.265647922331	9252.140169081758	11555.59008556631	10868.869462605944	10868.869462605944	1583.7878778643224	4033.6245283261105	4178.293826762384	3784.2218510417024	3050.132403429474	4762.021856817764	3095.4866913494748	4511.231184239795	4075.117824555551	2705.7259226142605	3524.160407103622	3524.160407103622	6188.993410086448	0.5694238422293612	1.756161098005455	4553.631822914721	6739.816548135937	584.910927944829	5853.411116028134	7088.917725644512	6258.816776193757	8876.60661148864	5380.067727643618	5268.389203923146	6580.02850575068	6188.993410086448	2781.3866585979376	7083.694480606918	7337.757074596442	6645.703201021632	5356.523870668722	8362.87753279506	5436.173306741566	7922.448709871007	7156.563393273078	4751.690607160082	6188.993410086448
62	1	sp|O15031|PLXB2_HUMAN	 	 	 	 	 	1.2	1838	205125	Plexin-B2 OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=3	5	5	1	2	3	2	3	2	3	2	8604.307373	6093.506836	1205.186279	10685.09155	2682.921631	6832.89685	8472.483154	9811.223144	8188.580811	8459.835938	7758.983032	3	7499.641723	6595.231323	11300.16992	8249.287354	5628.349853	9396.321778	11742.24609	7997.623779	5330.223389	10050.65161	8378.974682	7771.079004500001	7163.183327090909	8378.974681909092	4300.141051867589	5388.6378915118175	856.2803410649699	7817.324423512451	4745.422687140091	4935.752936365391	4983.35638355788	6775.998628415218	5123.648798562932	5744.878716440791	5512.728407818727	5512.728407818727	15266.094719793578	12449.509443629142	20142.363150041634	13004.809282026894	8872.600326569063	16070.643542112648	19163.817091824898	13598.325547603225	15680.922937386598	10589.121281158456	14140.940602026303	14140.940602026303	8829.2222177306	1.6016066028589537	0.6243730502952137	6887.134301895978	8630.478027461277	1371.4242481479728	12520.278413388105	7600.300309080249	7905.13449296328	7981.376488305617	10852.484144233027	8206.069746508738	9201.035684875442	8829.2222177306	9531.738126293172	7773.138185997796	12576.348720145405	8119.85243992664	5539.812529950235	10034.076728595952	11965.370932922264	8490.428001064358	9790.745685860253	6611.5619542628665	8829.2222177306
579	1	sp|Q9BYJ0|FGFP2_HUMAN	 	 	 	 	 	10.8	223	24581	Fibroblast growth factor-binding protein 2 OS=Homo sapiens OX=9606 GN=FGFBP2 PE=1 SV=1	4	4	1	2	2	2	2	2	2	2	6433.625977	6720.426757	827.796051	9356.429688	1843.580261	6880.622315	7831.574707	5554.260254	5561.588135	4644.628541	6091.859626	2	7073.362061	9965.431641	5774.722778	9403.68628	10022.55322	9797.946289	13924.80615	13214.98877	4218.965515	11776.01685	9517.247955	7565.278173681818	5613.308392	9517.247955363637	3215.3080982291203	5943.038589199687	588.145996377142	6845.2615473266005	3260.836058357848	4970.227495133706	4606.386002787546	3835.980418606731	3479.9222262929206	3154.0597059465513	4328.243466726293	4328.243466726293	14398.36984204963	18811.278823808763	10293.34639290922	14824.6922881301	15799.676867177826	16757.546833267297	22725.842743576704	22469.388954533955	12411.726167562798	12406.923995808023	16061.969767676559	16061.969767676559	8337.872373075837	1.9263870984092917	0.5191064666212449	6193.928037839493	11448.592863582835	1132.9968594020042	13186.623530007188	6281.632512848366	9574.582122784701	8873.682566063077	7389.58318815468	6703.677280198422	6075.939925148041	8337.872373075837	7474.286893812276	9765.056482854416	5343.342675731642	7695.593632438435	8201.714432278102	8698.950925857418	11797.131927608161	11664.00510732655	6443.00731551397	6440.514477102241	8337.872373075837
250	1	sp|P09486|SPRC_HUMAN	 	 	 	 	 	8.3	303	34632	SPARC OS=Homo sapiens OX=9606 GN=SPARC PE=1 SV=1	3	3	1	2	1	2	1	2	1	2	6809.913574	4037.309326	150.0	10778.15234	2866.312988	6281.393066	15168.76856	17267.26758	13506.35254	16638.03711	10372.6119	1	4337.986328	4364.281738	6904.461914	4174.210938	5322.134766	6731.233887	3945.923096	6550.879883	1417.841187	8712.063477	5246.101721	7344.692632681819	9443.283544000002	5246.101721363636	3403.363879249428	3570.2918859969323	106.57443865550803	7885.408668100732	5069.79649518488	4537.373379194903	8921.986418881237	11925.422520851655	8451.01349816042	11298.505783929904	7369.70193755781	7369.70193755781	8830.303182793461	8238.250343457923	12307.087434258647	6580.546272923612	8389.87907578036	11512.51127327734	6439.904928798116	11138.433081359242	4171.130695325486	9178.817488342333	8853.686237794145	8853.686237794145	8077.687083639748	1.0960669986494125	0.9123529868449762	3730.314832440742	3913.279111787008	116.81272510988862	8642.93621196923	5556.836628240602	4973.265221485899	9779.094876133977	13071.062070055983	9262.877000474364	12383.919323815078	8077.687083639749	8056.353483568314	7516.192307230487	11228.40798000815	6003.781047173434	7654.5312340563805	10503.47404626104	5875.466496786646	10162.182690550997	3805.54354840097	8374.32155119403	8077.687083639749
321	1	sp|P20062|TCO2_HUMAN	 	 	 	 	 	3.7	427	47534	Transcobalamin-2 OS=Homo sapiens OX=9606 GN=TCN2 PE=1 SV=3	3	3	1	1	2	1	2	1	2	1	2658.432617	503.703278	150.0	2041.541626	491.973358	2245.721436	3392.348145	2618.301758	2205.172119	2378.38623	2059.508952	2	8826.243164	9938.30072	8546.308471	9523.747253	11334.55298	14149.6402	14616.09473	9764.481598	11669.9375	15981.51978	11435.08264	6660.499934318182	1885.917229	11435.082639636363	1328.5944741883047	445.4371912531176	106.57443865550803	1493.6131468660296	870.1788034157057	1622.2001319975586	1995.3158331929192	1808.2973815385028	1379.7906791078042	1615.1070224457649	1463.2734031022655	1463.2734031022655	17966.49348572549	18760.065054243783	15233.651355143433	15013.965614306873	17867.929517256034	24200.30191343108	23854.053462654505	16602.506349678213	34331.65502955584	16837.73926053465	19298.641006623122	19298.641006623122	5314.0557111315975	3.6316218827358866	0.2753590633303071	4824.952765744227	1617.659451139232	387.0380635616363	5424.238188500683	3160.160384377406	5891.217497539377	7246.232642792794	6567.052341289232	5010.878023842912	5865.458005674441	5314.0557111315975	4947.236817559435	5165.7539413521945	4194.723968252759	4134.231508428979	4920.096335523567	6663.772467193021	6568.429818107613	4571.650597382868	9453.532371517722	4636.424111380758	5314.0557111315975
368	1	sp|P31151|S10A7_HUMAN	 	 	 	 	 	22.8	101	11471	Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4	9	9	1	5	4	5	4	5	4	5	9706.77246	8008.010497	673.157364	13078.88623	3194.70636	7748.302002	10483.00452	10940.10901	5034.17102	5959.263488	8239.247287	4	1675.805053	6142.858521	5181.024109	5625.460571	5028.5708	4386.087921	7308.948974	5723.071778	4506.991211	5348.484466	5092.73034	6322.075635545454	7551.420930727272	5092.730340363636	4851.115717618814	7081.680543101731	478.2757879674766	9568.649578685145	5650.64289031957	5596.997173785427	6165.907508348893	7555.64954118966	3149.9138731994044	4046.7978609485313	5853.954363704848	5853.954363704848	3411.2294448077996	11595.58648100314	9235.088483749003	8868.407501157477	7927.101208620562	7501.57957423209	11928.498193416524	9730.91449661506	13259.065652861646	5635.03272011893	8594.84602510907	8594.84602510907	7093.224682333029	1.2116979808233201	0.8252881624185949	5878.087119778989	8580.85801491216	579.5258065568738	11594.313373698702	6846.8725805538725	6781.870174149631	7471.217677809703	9155.165292868156	3816.744279923082	4903.496796911467	7093.224682333029	2815.2472800936325	9569.700259072983	7621.609204526343	7318.991730209537	6542.142789768686	6190.964822054867	9844.448354458253	8030.80854356391	10942.549928037695	4650.525798755609	7093.224682333029
214	1	sp|P06865|HEXA_HUMAN	 	 	 	 	 	3	529	60702	Beta-hexosaminidase subunit alpha OS=Homo sapiens OX=9606 GN=HEXA PE=1 SV=2	3	3	1	2	1	2	1	2	1	2	7082.305909	10129.45874	710.167206	8923.027344	4279.63385	8409.353027	11109.16601	11176.12061	9332.642334	10519.00659	8995.634935	1	2825.996338	3602.518555	4476.053223	4057.876709	3543.927979	4114.993652	6509.555664	4068.872314	2563.922119	6237.322754	4200.103931	6221.257263318181	8242.41059590909	4200.103930727272	3539.4963314236898	8957.7293758647	504.57114220667023	6528.179872068634	7569.610431324108	6074.508339160489	6534.204004383403	7718.64800268812	5839.4956080524	7143.213830607436	6391.364956981783	6391.364956981783	5752.5318364728755	6800.305641276703	7978.489716071481	6397.148071819241	5586.691901721882	7037.92374524494	10623.856214373443	6918.2862142985105	7542.773019320439	6571.491051000151	7088.387596897644	7088.387596897644	6730.859684194576	1.0531177189063405	0.9495614612186916	3727.506302626277	9433.54352689095	531.3728103066553	6874.941895483205	7971.690870445685	6397.172365614238	6881.286015964925	8128.644977631894	6149.676294315737	7522.645054949526	6730.859684194576	5462.3825363482265	6457.308161464417	7576.066353111139	6074.485270709013	5304.90732557766	6682.941155480511	10088.004430697723	6569.337966778424	7162.326569866838	6240.034644773258	6730.859684194576
565	1	sp|Q93063|EXT2_HUMAN	 	 	 	 	 	4.5	718	82254	Exostosin-2 OS=Homo sapiens OX=9606 GN=EXT2 PE=1 SV=1	3	3	1	1	2	1	2	1	2	1	10014.79297	8482.500977	857.531128	6880.306152	3255.769531	7402.721191	9817.643555	5624.4375	10714.29883	8741.65918	7881.569987	2	3732.102661	4957.420898	5240.263428	4945.013794	5030.137451	4700.253174	4743.803345	5325.08667	2550.747254	7755.037109	4897.986578	6070.503789227273	7243.021000090909	4897.986578363637	5005.053923502129	7501.284138946393	609.272657308164	5033.703742414128	5758.648489016134	5347.366374420325	5774.554613095561	3884.447456371819	6704.007152744912	5936.258355080321	5599.825980589459	5599.825980589459	7596.980606698732	9357.891370764202	9340.681575225202	7795.699013537143	7929.570896635212	8038.900231566505	7742.077531536994	9054.222117574604	7504.01403537207	8170.5178602927845	8266.182903954987	8266.182903954987	6803.615640662805	1.2149691194415708	0.8230661866201375	6080.98595819496	9113.82858497672	740.2474639495259	6115.794603450633	6996.580083873464	6496.8850152609275	7015.9055334399745	4719.4837055851185	8145.161667100478	7212.370586449605	6803.615640662805	6252.817857782664	7702.163965340384	7687.9991645535865	6416.376259110384	6526.561679427569	6616.546958215184	6372.242230399601	7452.2240711238355	6176.300216437679	6724.876977982908	6803.615640662805
441	1	sp|P69849|NOMO3_HUMAN (+2)	sp|P69849|NOMO3_HUMAN&sp|Q15155|NOMO1_HUMAN&sp|Q5JPE7|NOMO2_HUMAN	 	 	 	 	1.5	1222	134132	Nodal modulator 3 OS=Homo sapiens OX=9606 GN=NOMO3 PE=3 SV=2	3	3	1	2	1	2	1	2	1	2	14217.23389	11550.40088	743.294128	13027.34522	3092.816407	9082.596679	13118.40576	7951.91272	13527.92285	11924.51025	10832.57163	1	1717.922974	1308.336792	2024.48877	3361.345215	1767.575439	2724.909424	1548.574463	2483.566162	747.062134	2626.314697	2031.009607	5973.187095045455	9915.36458309091	2031.009607	7105.291390011822	10214.303441231004	528.1076963169022	9530.941638196276	5470.424844078085	6560.826866308805	7716.0013065749745	5491.889124644858	8464.510182807859	8097.658824740799	7696.501604416991	7696.501604416991	3496.9636965407717	2469.6861186125006	3608.6172409096935	5299.082402667469	2786.4277855697924	4660.445765084089	2527.3357017509893	4222.796936080718	2197.773507367269	2767.021077653483	3427.6731109392063	3427.6731109392063	5136.252680482199	0.6673490040636807	1.4984663105971707	4741.709132706635	6816.505228709737	352.4321451754494	6360.464410039351	3650.6825715007258	4378.36127506542	5149.265787296868	3665.0067377599053	5648.7824403837085	5403.9645519382475	5136.252680482199	5240.082288647694	3700.7414464903204	5407.39136334329	7940.496457475513	4175.368163588211	6983.5209713437625	3787.1274046433164	6327.71894520991	3293.2895591128354	4146.287865576022	5136.252680482199
